id,caption,image_id,label
f5cb6e41-8f82-40e2-8294-e4524246c4eb,"An orange, red and white bus with chrome rims.",530834,1
4e29fe63-f419-4f47-84fb-3031ab63fe0f,"Front view of person holding animal spotted print umbrella up so head unseen with a ""SALE"" bag in crook of arm, and purse over shoulder of opposite arm, standing outside on sidewalk by low wall, in wet city street setting, with lamp post base behind.",177811,0
d6ab80b2-de89-4836-9f00-a177d64f006d,A woman is holding a donut up to her eye.,522135,0
9e0ce126-eb24-4867-bba1-203b44aa72dd,A white bathroom has sun streaming in a window above the sink. ,366867,1
b0f7959b-8359-48e8-a6c7-b472fbd30e0c,The thin pizza is topped with various ingredients.,532552,0
400d251f-38d8-4bbd-bb58-7ec414585acd,A small bathroom features a toilet and small window.,13959,0
4bd6744d-d52d-4786-ab2a-1676766068f7,A bus and car are stopped at an intersection.,440611,1
2d2c6491-e3d0-4303-8e8f-31580685fa68,A large airplane flying through a blue sky.,212643,1
266a2a28-bff4-4110-951f-9b8057c60953,A pack of zebras standing around a dry pasture.,510395,0
ee82c476-16da-413a-932c-f9bd84fb30b9,Three airplanes are parked near each other at an airport.,300704,1
ab1c675d-560e-4896-9668-ea0a92315adf,"A table is full of breads, grapes, jams and jellies,meat and cheese.",254198,0
70435c2f-87d2-43af-9f6e-d0030263fa00,a street full of people and building with a lot of neon lights,575971,0
00d79472-3ed4-4592-a421-fc0eda14c36c,Tennis players on the court as crowd watches,413874,1
7d2a8da4-1457-49e4-beb5-b4c09e30aace,Group of disinterested children sit by birthday cake and look bored.,12887,0
1a7cc323-b60b-4b5d-8f6a-f3ebbb5cab9c,Two shots of a woman playing tennis in different outfits.,207010,0
ab0ffe3a-1663-4f6f-ae56-9b68a9c229c6,"Meat, potatoes, peppers, and a carrot are sitting on a plate.",296573,0
e75020a3-aa34-4db7-bd9c-7d21f3831708,A passenger train running on electricity provided by wires along a train track.,252968,1
92c3e5f2-5fa3-4567-9bf1-9ffadc2ab5c5,"a person looking at self in motorcycle mirror, has shades.",146332,0
5519dd01-734b-47ce-871f-422010a8ab25,Two surfers in wet suits walking down to the beach,85962,0
b0eb1e61-cea1-47e4-967a-b273579016ab,Two giraffes stand in a grassy area with trees in the background.,223577,1
648d29e0-88ea-42c7-88fe-3a837092ba63,A player up to bat in a baseball game.,283678,1
3d8e6a6d-d60e-4f8b-a52d-bb16c52c1a4d,A pair of scissors with a white handle and five blades.,142337,0
5c592e0f-7130-4890-9ea0-d3738d1fafe5,"A pitcher, a batter, and an umpire on a field",347507,0
20c21db7-def2-4bd1-b526-5c751a09dfd6,A cat stands up to sniff a water bottle.,22636,0
ab47e634-7759-4405-a2a6-91f1277679a4,A table full of yellow bananas at a market.,300011,0
aa80929c-2ec5-4de0-8724-b801cc59d3f0,A group of people play tennis on a tennis court.,130607,1
2ba998b3-3f7b-43bc-94da-7d1e80439baf,People walk through a city square with umbrellas on a rainy day.,310561,1
ba777bea-3ea5-48be-80ad-236e92f0f4bf,a man that is skiing across some snow field,274549,1
16a54599-c510-47f0-b6ba-2343c6f53abc,A man who is performing a trick on a skateboard.,552717,1
27e1c30a-b51a-4f7d-9207-18cb7d2bd645,an image of a dog lying in bed,512723,1
d45a5636-3c81-4bcc-a2c6-6f10ba17b680,A piece of chocolate cake with whipped cream sits on a small white plate.,206539,0
8361a21a-4e93-4e95-859e-6331c2fd0979,A man pitching a baseball while wearing a catchers mitt.,406699,0
1523a828-9489-4936-be47-a5e3e50f159a,Two women at a horse event wearing hats.,329602,0
cd5c5536-7098-48b8-bf86-3c9d49fd5754,A wooden cutting board topped with slices of pizza.,451832,0
56b6fa5b-6b51-4006-8d3e-805d5594f86d,A bicycle rests on a bench on a field on a hill.,217091,1
7f9c7c0c-cdd0-4615-a625-bca7ced31425,A female tennis player swinging a tennis racket at a ball.,570628,1
010ac524-b368-479f-93e2-0fa0360b1384,A woman standing next to a bag of luggage in a  kitchen.,461701,0
a6467d35-c7d1-4c57-88ba-2086d66195f1,A person on a snowboard in the snow.,108695,0
fc5b6523-9991-40c4-b63d-046d6e31e353,A brown horse standing in a lush green field.,439874,1
0ca35df5-1f84-4607-be1c-0bb4ad787d3a,a male tennis player in a white shirt is playing tennis,419863,1
5babad25-9fb5-4ead-9d45-b132ca616521,A small public bathroom looks neglected and unclean in black and white.,71015,0
3a7017d3-fc5c-4ba3-b943-249f500677be,A market features a variety of fruits and vegetables. ,45230,1
8ec6c1ad-bada-4570-9aef-78ad3ad2b3e5,A man serving the ball during a tennis match.,401552,0
43f1d3dd-f763-4f37-aadf-33faa6cc4f73,A sign for Water Lane by the side of a building.,346915,0
8b2604d2-eee1-44f6-b99d-a410fd22fa1e,a young kid with a bat is in a batting stance ,21204,1
f245a753-3b09-4396-a0ac-1955ff3b3bfe,a crowd of people watching a tennis player competing on the court,14870,1
a6b0786b-b34b-450f-979d-c6b022d4f9e4,A guinea pig in a cage with carrots and broccoli.  ,127622,0
73d97e81-feb7-4924-87b6-88fc53296696,Budapest River Ride amphibious sightseeing bus travels the Danube.,303036,0
3ad23b01-bc2c-446e-9a6c-72f68dc44a43,A cat is watching a band performing on television.,119787,0
c1601036-cab1-4610-9da4-52bb251424e6,a zebra standing outside in a pasture eating grass,131895,1
7e6466b1-80fd-4803-96b7-f9ef2a98a094,A baseball player prepares to swing at a ball during a game. ,283999,1
f99bae73-0fef-4ecc-aef3-dcae8634d214,A herd of elephant in the bush near a body of water.,428754,0
4896e568-46bc-41a0-b7f0-dc32ed4fbd7e,A red double decker bus travels through the city.,205078,1
c8ad80d5-7129-47d5-8e3f-d2f16aec1d0d,Brown teddy bear in bed holding a stuffed orange bird.,491287,0
d13e3e6e-6722-495c-a87f-3011d430fc2e,a sheep stands next to a baby sheep on some grass,566456,0
97d3dfc2-db44-4d31-8c8c-1e89cce990a6,a closeup of a person's hands as it plays with a Wii controller in front of booklet with Mario and Luigi characters,31382,0
a318fec3-da7b-4e75-9de3-185dfdbf1e68,people standing on a beach with a kite flying in the air,323114,0
914d6e93-43d9-4da1-82f7-45bb5eaa878b,A child eating a snack at a table,70856,0
1d3478bb-1800-4712-b3fb-6a5977342744,Adult men actively play video games with Wii controllers.,346360,1
03eaa169-80b0-4282-b17b-d43ad33896c2,a pizza has cheese and herbs on it.,324490,1
500f1808-a227-4b4b-bbf4-50bd27ee4afa,A very long large train going down a track.,91469,0
7d340138-39f7-4f61-adcd-08fa37f2c9aa,"Delicious looking plate of beef, broccoli, and dumplings",114541,0
06cb838b-dd57-4cbf-9814-f1ec391da4e4,A tall clock tower is beside a shorter building.,943,0
515fafc7-5e7a-4b3c-afb2-b8850e21dec0,The desk of a radio person or a sound artist; multiple computers and sound gadgets. ,259336,1
09e93390-9d06-4728-acb4-c5317d962d03,A refrigerator is shown with food inside of it.,479670,0
9a30871c-3d7d-433b-a9e8-00a2e5143500,A male soccer player engaged in play on a grass field.,277426,1
af5f52bb-4684-4e1b-bab9-496bf2eadaba,Adjustable magnifying mirror attached to a bathroom wall,284365,0
8f0f5fc5-f8b2-48a4-b1ab-2f6bae1516fa,Rugby player prepares to make a move to avoid other team. ,339358,0
4837129b-9cfd-4774-b0ab-237f990b2584,A bedroom scene with a bed desk and window.,452947,1
e7229a39-4ec3-41e6-bbb0-d136717b8f28,A large commercial kitchen with lots of appliances,174876,0
d4b1bac4-2856-4cdc-be8d-270353dc0c2e,A group of kids at a skate board park. ,360399,1
716a9a92-1013-46d4-ba51-0df32cbd1fbd,"Woman seated on a park bench, reading and listening to music player.",566025,0
ecc523f1-c9a0-4573-a8ad-efb85e07ef23,A double decker bus is shown driving through the street.,306693,0
659add8e-f930-4387-9ebf-4020ffaae0e6,A Blue Angel jet aircraft during a aerial display ,280740,0
fddca80c-fbfa-4bbd-9321-c185933544de,Several young men playing frisbee on a field.,40606,1
0cbe8279-6b1b-4e90-90c3-73209952e530,Many hotdogs are being cooked on a grill.,115089,0
3db85c5d-7854-4af4-9c7e-5c758ab21b09,An orange suitcase sits alone on a city street.,559127,0
b7a93d10-85b5-498b-86e1-b571ff35a80b,A room with a wooden floor and blue walls.,335459,1
703218e4-09bd-463d-a49e-febaa4b25ca7,Several zebras eat grass in a zoo habitat.,109212,1
eb3cb919-e72b-4cfb-868a-afde2d359461,A baseball player wearing a white uniform and black socks waiting for the ball.,347018,1
d8769716-2fa2-492c-b2d4-5aad600bf422,A black and white zebra stands out in the green background.,157267,1
f0398097-225f-41d9-8430-0c5d213babc4,A person on a yellow surfboard riding a wave.,3779,0
7bb47d7c-04d2-4d66-ae3e-f43e1c0964f7,woman in jeans in kitchen taking the milk out,230700,0
7eb8da6c-8103-43bd-9e83-43381953db8b,Woman cross country skiing alone on a trail in the woods.,179480,1
1601291d-e8de-4e82-bc3b-42757b72e360,A man is standing in the snow with skis and ski poles.,405548,1
886e13e7-c8cb-4778-ac39-dc033bac41f9,A group of people standing around a table with pizza.,405674,1
fa937a0a-3ada-4f4d-bbdf-879142e3fbda,A living room is filled with mostly modern furniture.,94300,0
7a292bcb-42ab-4be0-9937-b09553d64da2,A large brown dog laying on top of a bed.,467720,1
b68a0fcb-0c12-4298-9c8e-0eba6d1a45e3,A zebra standing in the grass near a fence.,321508,0
859d7962-b5ce-41a1-828a-bf196e06fc47,A private sized airplane that is on a runway. ,426420,0
594b15d7-f237-42e5-849b-2701d98003c0,"A child hitting a baseball with a baseball bat.",132615,1
386e863b-edc9-445a-833e-977823dce55d,A man looking at the graffiti on the side of a train,43306,0
1fe46a5d-7f32-467e-badd-65dfae6bfb76,A man in shorts rides a surfboard through waves.,485212,1
366a0972-581a-4dd9-82e6-0497b227bd40,A man holding a while frisbee while standing on a field.,391046,1
a61fd7a6-1e2e-4edc-8455-d68576bf26fa,Large building with a large clock and bell on the very top. ,517443,1
c42696c3-8cb0-4867-bae2-adbaf58cd72c,Guy with cap on and cup in hand shows another whats on the phone.,535896,0
ae559259-4ed6-48c1-a574-d289f8999cc9,A woman lying on a bed with high heel shoes on.,557107,1
f7006baa-a846-4c1c-9e3e-8d4c122e0303,A red and white small plane is parked on a tarmac.,525168,1
3cd17be3-c6d2-4e8a-b3c1-2574b4738668,a black and chrome motorcycle made by Harley davidson,241422,0
d7416e63-968a-4afe-9f66-7a69f7a0b248,"seven bowls of different foods rice greens etc,",24792,0
a60cc80b-8597-4c43-886b-4bbf77bfb869,Young girl at table with food items near seating area.,559840,1
d70df692-e9b8-4679-bbb3-aa520851cd68,A women tennis player getting ready to hit the ball.,135361,1
0ca057f8-1e80-402a-9c30-0de7fd3aab4c,Two people hold gaming remotes at a social gathering.,253770,1
f1d5a1a6-a487-49ed-be54-6fb83e8ef138,A grizzly bear relaxes in chin deep water.,438426,0
ad89acdf-69f3-4521-8dab-d30fa61de3a2,"High view of sink, toilet, and mirror in small bathroom.",204832,1
ab5a34c7-cd1b-46c7-b0db-536a46f82984,A man in white takes a swing at a tennis ball.,554541,1
c3245208-fd7d-4e91-8293-006b0a035cb1,A clock is displayed on a white painted tower.,123843,0
c7964e58-1653-414c-9439-a7b1a8950e7c,Cute baby with hands on keyboard looking at laptop.,111400,0
9eb813e9-9294-425e-8df6-7c044c5eef49,A three piece bathroom with white fixtures and beige wall tiles.,397166,1
7e451eb9-f1aa-4eae-8137-70e7aaea70db,a pizza has cheese and herbs on it.,129031,1
bb656c74-259a-41f1-9d8f-870a65d6ab82,A parking meter that has a blue and green knitted object around its pole.,396685,0
c87ea6c2-42f6-4619-8080-37a7b5a5cc02,A street crossing sign with advertisements attached to a buildings in the background.,326076,0
9c68747c-8b1c-4905-8967-34b427cbf851,a male tennis player in a white shirt is playing tennis,441751,1
a0ad3620-d6a5-48b9-9dea-e9511288079e,Two ultimate Frisbee players jumping to contest a Frisbee.,8095,1
643d39a2-9c85-4aea-9315-062ceb5ab433,A man lunging down to catch a frisbee on a field.,200291,0
c159e20a-cd5b-445f-a9b8-2e6768251593,An small airplane sitting on a runway with building in the background.,132139,1
95f749bd-b5d6-407b-b510-ff46847e616c,A photo of a stop sign at an intersection.,69087,1
8568ccf0-e68a-4bf3-a274-14ebc86bb93a,A man holding a while frisbee while standing on a field.,443562,1
1fc9a94a-80fc-49d6-bf05-25e176569b09,A person at the beach flies a kite.,28356,1
7997ea18-589e-4a6d-8a29-88568ed71c2c,The kitchen is clean and ready to use by the tenants. ,407566,1
fe174ba6-4904-49f7-9244-165bdf057881,A park bench next to a path and trees.,369721,1
2d471559-5c51-4442-ab74-61336f2cc14f,Woman eating a big hot dog on a bun.,471785,1
93831b13-3501-42a3-b16c-401dded88a37,A few trains situated next to each other on parallel rail road tracks.,268798,0
b1fadddd-0503-4eb5-8588-cdde01437362,Three people cross country skiing in a wooded area.,2890,0
dcdb321e-2ab4-4547-a9c8-bcf6c0592bb6,A close up of a cat's face ,197458,1
0ea860c0-2a8d-460a-8309-fe5489a9b7ae,A group of people on horseback riding on the beach,1637,1
e9042a50-9ca9-41aa-a740-32569b6c47d1,People walking sheep around a grassy area with people watching.,393251,0
066b8ca1-d02b-4e27-af63-fc970796aa34,The healthy food is prepared on the plate ready to be eaten. ,239884,1
a077d1f3-1a35-4c1f-95a6-237834191b18,Two male soccer players engaged in heated competition.,64036,1
498179bd-39a7-445a-be93-d5ea1a6713a9,A close up view of a cooked pizza.,225565,1
260f2397-2717-42a7-9e30-7b2298b16d65,"A city street in Asia has parked cars, and many signs.",261471,1
ef2a2643-0691-44f0-aaaf-c3c6ebde4a97,An adorable dog laying down on a dog bed.,133251,1
897cfadd-2260-4920-a77b-8a197cc6ef13,A herd of sheep in a country pasture.,281301,1
f86fc35c-7819-445d-b28a-6c1b4c466951,Bathroom scene created using toy blocks with commode and sink.,356323,0
84dd16b2-e5d1-460e-a9f7-99c792ad739f,A blue street sign hanging from the side of a building.,356586,0
f9f27bc9-2fde-4f5d-b092-df35f9efd107,A man riding a red motorcycle down a street.,23253,1
6978c3e1-019a-4845-be75-58bdc00e660f,A small train is parked at the station on the track,201260,0
7aff22c1-4562-4816-a0f1-57b97a2b0520,A elephant that is standing in the grass.,370749,1
e700a8ae-f7b0-4412-b753-e464990f6c03,A man is next to a large bunch of bananas.,255093,1
604ea904-6190-4718-b751-878cbd1bb23d,A woman is smiling while holding a hot dog at a baseball game.,187722,0
62edd455-a743-43d7-958f-bb3a7e5a33b5,A fire hydrant that is sitting on the sidewalk.,567124,0
3436446c-a3e6-4c6d-8a31-597b2b28aee7,A brown and orange tray with five compartments of food.,418989,0
bc8d87ed-b0bb-46cf-89b9-c2fcca673d66,A soccer player is kicking the ball during a game.,41212,1
d99f3b6d-0e9d-49ce-8e61-369ed4e2ea62,A black and white photo  of people riding bicycles,247971,0
833f26ea-f99a-4a70-a9c0-6819e46a51dc,black and white image of a man holding many hot dogs in buns and eating them,303847,0
1850b2f2-f96e-4909-ac4d-16d4476c6b0c,People using laptop computers in an undisclosed public location.,170558,1
0ccf534a-abc9-464d-8884-e22f0d400f95,A Swiss Army Knife with man different selections of knives.,550097,0
b7c84d8c-f96f-4179-805c-3fccfaf1bc4e,A man in a full wetsuit surfing along a wave.,249537,1
1f814d1f-3cd8-4e27-833b-7c00881ef15d,Some muffin like food that is on a plate.,162033,0
2bfaf561-5486-414b-80ac-fd144ba89694,A motorcycle sits displayed in a large shopping area.,421338,1
18637389-f011-46e1-9a9f-ceee12e0f0e1,Photo of kitchen with stainless accessories and an island with books.,483175,0
36973597-1b4b-46a7-a334-eae7132a6c74,Some snow skiers are on snow and ice.,424237,1
1b24d766-4eb3-4021-a2ac-957b4690cf44,"Close up photo of an uncooked pizza topped with ham, shredded cheese, and cherry tomatoes ",461609,0
d2dad506-56b6-456c-976f-42cd2c6f52cc,Three people are posing together in their ski gear. ,213642,1
e1e14a62-dc80-46e1-901a-46f9febe327d,people learning how to sheer a sheep's coat,435777,0
9140e8b7-2e38-46f6-9eee-fabb0e2348e9,Cut up pictures of plants from magazines and a pair of scissors.,73437,0
01b0f0c1-2ae1-4c71-9919-d2f15ba5c64a,Two vases of flowers are sitting on a counter top with bears.,329715,0
5241b3ef-246f-4261-bfd5-a5b36fdc5109,A table full of yellow bananas at a market.,135578,1
ae66452a-215b-46fa-98c7-fbb45b483b04,A brown cow with horns is standing in a field.,316041,1
cccbc36c-306a-46b0-9d0f-05f768f70374,A brown dog sticking its head out an automobile window.,70421,1
5190f9d5-81aa-4660-9f96-4c8f99e44ce3,A man riding a surfboard in the water,38798,1
b469abbb-d796-4d51-bb0b-aede6476c191,"The train is painted red, orange, blue, and yellow.",416326,0
1abeb08e-0830-4618-a413-f8e96df864ea,A man with glasses smiles as he holds a cell phone.,462057,0
b755bb53-ff5f-426a-8bec-b72cd56adb1e,A large group of skiers gathered around a ski slope.,296933,1
ce06ac73-243d-47c5-8b30-5a3e0b955c5f,A boy flying a kite in the sky on a field.,86591,1
5254cc09-4e88-4a7e-bf70-e018ec1a34aa,A street sign set alongside a residential street.,534771,1
b9a90409-f825-48cd-8ece-517dc50f7a00,Picture of double red traffic light while pedestrians cross street,388881,0
6e92b2b7-5de4-4861-b162-8c940c69be62,"An older man sitting next to an older woman, both of them are holding Wii controllers.",338924,0
65d55e77-2c23-4cb6-811e-ebe179a8c394,Biplane flying over blue ocean next to coastline.,26365,0
326f2c1f-a575-4345-8544-4b8561034aa3,A small and cluttered bathroom is decorated in shades of brown and white.,130598,1
955f3b2d-862c-4d99-ab6a-550e9e758a0d,The baseball player reaches out to catch a ball.,48354,1
3581c3f0-8fb5-42cf-b2aa-99f86e8915a0,A black and white bird stands underneath a wooden bench.,315411,0
958b9f24-ddb5-49ce-a3ab-c98f4325ddc3,Automobile traffic on a city street at night.,173684,0
1cb2c823-4dcd-413a-a74b-081bb347a262,YOUNG PATRONS READING A MENU AT A RESTAURANT ,110381,0
7a0c485d-46a5-49ac-ae4b-a3b6d14594cf,A giraffe and a Zebra are together in a fenced area. ,553827,1
834658c4-19db-48e2-b10e-66dedb30621f,A man is standing on a sidewalk in front of food trucks.,68139,1
76738b68-005a-4464-8900-9b248dcc0118,A tall clock tower is beside a shorter building.,45419,1
075a4928-d751-4854-9645-5a820b1164d2,Young man sitting on a couch with a game controller in his hand.,175281,1
6dabdda6-0519-47dd-9fd2-23610a5fa074,A city street covered in fog at night.,234697,1
7d5c37c9-bf71-438d-81ab-84dcc3f966c8,A banana that is sitting in a coffee cup.,326849,1
ccc22ccd-6e62-40c7-8ae9-c7851323163f,The man wearing a cap jumps high on a skateboard.,502508,0
77ad881e-9d2d-4527-8121-66981bafe2d5,A white refrigerator next to a wooden kitchen cabinet,342342,1
5928719b-3ebf-464a-b441-d3d3f923645b,A man stands next to food cooking on the stove.,60496,1
21992c64-8265-4ba4-96b2-8cda3dd3b516,A group of people in street area with a kite in sky.,523988,0
9d0dcc54-d0be-4f91-a17c-465874e8c1c5,A man flying a kite in an open field.,43795,1
df698e48-170a-46a5-bdff-af1a1763f350,A dog shows aggression by baring his teeth to another dog.,256081,0
1dbc8f68-fa2a-4abe-8ec9-bd22a530f3e8,Elephants stand together near a log in an enclosure. ,543413,1
1b3a9c53-ed61-4df5-8ecf-39bc9a963751,A trash truck is parked at the curb.,57595,0
c7213039-38f4-41be-81bc-747f3d5132b3,A person cross country skiing on a sunny day.,364559,1
e2ce0ee0-42ab-4410-b59d-285f0e1db4d0,a boy wearing a helmet riding a skateboard,194907,0
4a4c8974-9827-45c2-ba4d-b82aac7d9d5f,A bicycle is parked next to a long train.,497275,0
cc462831-252c-4c2e-8576-6fa80e98cd12,Several planes are admired in an airplane museum.,110800,0
73f0930e-d2df-4596-bad7-302601f1cce0,A game of professional baseball where the player has swung the bat.,472954,1
8f18db2d-7a38-40c6-bca7-9e0441520762,Bear on trail in with grass and shrubs. ,486686,1
ff46578e-39db-49fe-8858-371b541515ea,"Harbor scene, city buildings, cloudy sky during sun rise or sun set.",333127,0
67139424-b9e1-4b39-9f08-6a2409d7da62,Baked items as seen through plate glass coming out of conveyor.,100354,0
9713500e-bdc6-4638-a88e-056518a0767e,"Traffic in a Chinese city, bicyclists, autos, and motorized three wheel transports.",246160,0
8f35c759-7324-4b8b-bc4b-031b4ba14861,Many people on a sandy beach with umbrellas.,74902,1
2ae77809-c1ba-4633-9538-810fe0fe1605,A young couple sitting together sharing an umbrella.,476791,0
62e3abd0-5d64-4098-be44-7956eb31f4d7,Office with a computer and a cat on a table.,221763,1
bf625110-f1e1-4bf4-abf4-66d4f8001e69,A passenger jet taking off from an airport runway.,421169,1
139e5bb2-d954-42d9-8369-41678e4ea013,A man kiteboarding on top of the ocean under a  blue sky.,10104,0
1147fd0f-321c-4cd5-8081-fd7e504cb6ed,People in a large body of a water using surfboards.,294875,0
05bccdae-4a70-44b8-8dc0-356fb3adc3f1,A large broccoli plant has grows a big piece of broccoli.,73019,1
cabd04bb-8cd3-4dc7-92c6-1696d25f3230,Some people playing with a disc in a big grassy field.,408139,1
8dbad9f3-27ed-4be5-ad03-07aeff46f2a6,man practices snowboarding on indoor court while women look on. ,64733,0
d9b1993c-3fb3-4ce9-a30d-a814c1c28411,A toilet that has the seat up in a bathroom.,289242,0
66aedb4a-c2e1-4d82-99df-73e7af967480,A baseball player pitching a ball on a field.,122064,0
94af137e-47a6-4f95-aefc-4a426f2b90b8,A bathroom sink with a tile design on the vanity.,263388,0
48d0479b-e57f-49bb-bed3-38328a5fcc53,A baseball player prepares to swing at a pitch at home plate.,417832,0
e0b6d79d-4a7d-4e7e-b04e-47dbcc7e89f4,"Close up of a metal street pole with back of a sign with stickers on it, and very bottom part of sign above with print ""MONDAY STREET CLEANING"", with blue sky, a few one and two story buildings and a few cars parked.",84551,1
3ca6f664-532c-4c7f-be98-94937e5ff120,A large black bear walking in the grass,454979,1
bcc95f97-82bc-40b6-9cdb-e5bdf640f679,Tennis player on court prepared to swing at ball during match.,399687,1
171e34e2-8bfe-40d9-9e19-9ff1c9df6a93,A person riding a skateboard up a ramp.,322629,1
2daccb86-089d-45df-94aa-f105dd42a2a3,A white cat digging in a book bag.,545913,0
63a9bdbe-bb5d-496f-a04f-c897da025403,A passenger train is traveling down a railway.,237130,1
d217fd48-d88f-46d0-8297-7b6c15b3c687,Cross country skiers on a ski trail between trees.,391213,0
919de963-fb5d-45a0-8081-f9e5295d051e,A person lies down in a boat with their feet over the edge.,209147,0
abbb957b-1ef4-42d1-959c-bfc1e87c750d,A man wearing sunglasses snowboards down a hillside.,383046,1
3f58cebb-b2f0-4754-b467-5c63fc2a6d7d,A male tennis player playing on a grass court.,348730,0
96e7e849-8128-4ffa-b1de-31ed117d2d2c,Horse drawn carriage on cobblestone road in urban area.,575648,1
a9053a43-aa3c-4529-a129-a3cd6437a86a,A stop sign with green street signs on top of it.,312416,0
98106ef0-2978-4f0f-940e-a5aeba84b8bf,twenties era men and women in long coats stand near a train,147195,0
7c17f72b-e4ba-4940-b77c-d3602c1b97e4,A toddler playing with a red digital camera.,176600,0
beee14be-997d-44d4-a4ad-a8c91f63d7f0,Two young children standing in a tennis court holding tennis gear.,1036,0
8ff72d10-ac40-4ccd-8afb-81a588038d96,A cutting board with a knife and cut broccoli.,123788,0
37bf8b01-c875-4bda-b944-015ca3a344f3,A large jumbo jet on the runway of an airport.,69599,0
b45b7645-12f0-4c40-995a-f24d8d4ddb32,A large commercial aircraft flying in the sky,186480,1
da850667-ff37-473a-9442-ed0697d56854,A young boy swings a baseball bat at a ball in the park.,163197,0
1747e317-7a08-4560-a5e9-e9e1cb4e93fb,"A blue, green, black and white shuttle bus and cars on road",384111,0
d2a3e22c-cc5c-4f2c-ae63-0873714ab6e9,A skiver standing at the top of a ski slope,227897,1
c7dfd144-3c99-4794-946e-97d21e237154,Man riding a wave on a surf board.,72909,1
41e5dcf2-4d05-43a7-b6f8-e4abf6123dc2,A train traveling past a traffic light next to tracks.,439963,1
383aee59-0be7-41b1-bd26-34fcda7688b8,A street sign with the United States flag flying over trees ,232420,0
b303ffbb-b9f7-4bfd-80a8-cbb953031e0c,Two people that are walking with snow skis on.,323231,1
8aa4108b-8622-4cf8-82b4-e4823ed265c3,A group of baseball players playing a game of baseball.,119361,0
ee5a0130-390c-4f49-91ea-2a590a00f437,A stop light hanging over a city street,314671,1
6bdd33d4-d970-4fc3-9e84-dfd64c06fe59,A bedroom with joined beds in a lodge or hotel.,208121,1
728c8cb0-cde1-4af5-b71d-8fef810622b2,A woman holding several frisbees while a dog catches a frisbee in its mouth.,434870,0
9605e532-b398-4f45-b539-6b6f214cdef7,A cat sitting behind several plants on a shelf ,372870,1
922f8c40-5cfa-4b19-9a8e-2887fcdeb1ad,A table with multiple plates of food that include sandwiches and fries.,88988,0
e6740e76-9788-4c77-9b81-38dc09f55819,A young man dressed in blue jeans and a hat standing on a sidewalk.,425038,0
8022e9df-ff55-4ac5-8e18-767e2cbdcae2,Several skiers trace a path along a snowy slope.,308059,0
3076f9cb-6d33-4e9a-adc8-c870ec0f3621,A woman lying in a bed looking at a laptop.,29642,1
3cad4cab-25c4-45b1-b41f-a512a207006f,A bacon cheeseburger with a donut as the bun.,565861,0
cadcbdf3-f369-4afc-aac6-6edc613379ec,Several boats docked in a marina at night.,307158,1
11e87552-7179-44cd-96fd-36d71c354be4,Baseball player at home plate swinging at a pitch coming over the plate,224596,1
62242291-804a-453b-ad7f-70a2cdb0cd15,A motorcycle is parked away from cars in a parking lot.,484278,0
c197c3cf-9249-43b6-b19c-383dba1e1155,A man in a brown shirt is playing a video game. ,187349,0
f28e7ae7-45ca-464d-a909-df47bcd9d57c,a man is riding on a board at the beach,396693,1
16938cc0-4ff9-49d4-9105-ce051b18a394,A child stands on skis in a snowy area.,485509,1
ace0e9b6-438c-4932-b03d-211593804b6b,a black and white photo with a person on a skateboard,156259,1
fe8749e6-4689-49cb-a2c7-7bb2d3647932,"Suit laid out with a red tie, white shirt and black shoes.",985,0
04c10397-a6f4-41f7-9030-67f87e04a034,There is a large steeple with a clock just below it.,473896,1
98dffca2-152d-4773-965c-b66349b94969,A person is skiing down a snowy slope.,103747,1
56a6f25c-728b-4ce1-8d34-45f579bed1d5,Two people playing a game with Nintendo Wii controllers.,81117,0
852b1d2e-e5fa-45f3-9597-1ce6b6b76546,An arrangement of fruits and vegetables are laid out on a counter.,437789,1
60adc788-691f-4df6-b9fb-f972e42b5916,Large white polar bear up to its neck in water. ,203460,1
b6624785-0890-474c-9028-e9b33d2cb990,A woman eating a piece of pastry in a market area.,354225,0
7ba17d70-2406-4a9c-b08e-eb327e94089c,A man standing in a kitchen while preparing food.,317861,0
44e6b29d-0e4e-4a84-9614-d2e8e118fc76,A projector sitting on a desk next to a laptop. ,574697,1
5f82c1dc-b56b-423b-a86a-88d0c215be5a,A man standing by a horse drinking water. ,330220,0
4ee82bbe-77d0-4f75-a30e-912171a5ee17,A man stands on his surfboard while surfing a small wave.,130262,1
8856d756-897a-4b21-ada5-b869ef5e70a3,A boy flying a kite in the sky on a field.,454692,0
29b80258-358b-4b81-bc96-bd0b4f69e4d8,A man jumping up with is hands raised while playing Wii,26547,0
678c95f9-8f64-4730-906b-e530e38a1f99,a parked car sits next to a parking meter ,211675,1
7fa7cd48-3c8d-4fb4-a8b2-652de6c77a8e,A player in action up to bat in a baseball game.,460361,1
e00837e1-a46d-4e8b-b5f1-4656092dd12f,Little boy making ironic face while holding pizza,455672,0
e6f0d3b4-643a-4be4-9e8f-fab3051dcb6f,A lake with people in boats and ducks swimming with mountains in the background.,569889,0
1068043b-5b50-41c1-be86-2554df9fd743,A giraffe standing on top of a lush green field.,57345,1
48983406-a712-44b5-8463-9ec519a7ae7b,A large passenger jet taking off from an airport runway.,354604,1
84305861-48d7-40a1-9300-d6a28abc97b9,Red commuter bus at curb with pedestrian walking on large path with trees.,268644,0
